0.94054914,0.94058985,0.9406326,0.9406773,0.940724,0.9407727,0.94082344,0.9408761,0.94093084,0.9409875,0.94104624,0.9411069,0.9411696,0.94123423,0.9413009,0.94136953,0.94144017,0.94151276,0.9415873,0.9416639,0.9417425,0.94182295,0.94190544,0.9419899,0.9420763,0.94216466,0.942255,0.9423473,0.9424416,0.9425378,0.9426359,0.94273597,0.942838,0.94294196,0.9430479,0.9431557,0.9432655,0.94337714,0.94349074,0.94360626,0.9437237,0.943843,0.9439642,0.9440873,0.9442123,0.9443392,0.94446796,0.9445986,0.9447311,0.94486547,0.94500166,0.94513977,0.94527966,0.94542146,0.94556504,0.9457105,0.9458577,0.9460068,0.94615763,0.9463103,0.9464647,0.94662094,0.94677895,0.94693875,0.9471003,0.9472636,0.94742864,0.9475955,0.947764,0.9479342,0.94810617,0.94827986,0.9484552,0.94863224,0.948811,0.9489914,0.94917345,0.94935715,0.9495425,0.94972944,0.94991803,0.95010823,0.95030004,0.95049345,0.95068836,0.95088494,0.951083,0.9512826,0.9514837,0.9516864,0.9518906,0.9520962,0.95230335,0.95251197,0.952722,0.9529335,0.9531464,0.95336074,0.95357645,0.9537936,0.95401204,0.95423186,0.95445305,0.95467556,0.9548993,0.95512444,0.95535076,0.9555784,0.9558072,0.95603734,0.9562686,0.95650107,0.9567347,0.9569695,0.9572054,0.95744246,0.9576806,0.9579198,0.95816004,0.9584013,0.9586436,0.9588869,0.9591312,0.9593764,0.9596225,0.95986956,0.96011746,0.96036625,0.9606159,0.9608663,0.96111745,0.9613694,0.9616221,0.9618755,0.96212953,0.9623843,0.96263963,0.9628956,0.9631521,0.9634091,0.96366674,0.96392477,0.9641833,0.9644422,0.9647015,0.9649612,0.9652211,0.9654814,0.96574193,0.9660027,0.96626365,0.9665247,0.9667859,0.9670472,0.9673085,0.9675698,0.96783113,0.9680924,0.96835345,0.9686144,0.9688751,0.96913564,0.9693958,0.96965575,0.9699152,0.9701743,0.97043294,0.9706911,0.9709486,0.97120553,0.97146183,0.9717174,0.97197217,0.9722262,0.9724793,0.9727315,0.9729827,0.97323287,0.97348195,0.9737299,0.9739766,0.97422206,0.97446615,0.97470886,0.97495013,0.9751898,0.9754279,0.9756644,0.9758991,0.97613204,0.97636306,0.9765921,0.9768192,0.97704417,0.9772669,0.97748744,0.9777056,0.9779213,0.9781346,0.9783452,0.9785532,0.97875834,0.97896063,0.97916,0.97935635,0.97954947,0.9797394,0.979926,0.9801091,0.9802886,0.9804645,0.98063666,0.9808049,0.98096913,0.9811292,0.98128515,0.98143667,0.9815837,0.9817261,0.9818638,0.98199666,0.98212445,0.9822471,0.9823645,0.9824764,0.98258275,0.98268336,0.9827781,0.98286676,0.9829492,0.98302525,0.98309475,0.9831576,0.9832134,0.9832622,0.98330367,0.98333764,0.983364,0.9833824,0.9833928,0.9833948,0.9833883,0.98337305,0.9833487,0.9833152,0.98327225,0.98321956,0.9831568,0.98308384,0.9830003,0.98290586,0.98280036,0.9826834,0.9825547,0.9824139,0.98226064,0.98209465,0.98191553,0.98172295,0.9815164,0.98129565,0.98106015,0.9808095,0.9805433,0.9802611,0.9799623,0.9796465,0.97931314,0.9789617,0.9785916,0.9782022,0.97779304,0.9773633,0.9769123,0.9764395,0.975944,0.975425,0.9748818,0.97431356,0.97371924,0.973098,0.97244877,0.97177047,0.971062,0.97032225,0.96954983,0.9687435,0.96790177,0.9670232,0.9661061,0.9651488,0.9641495,0.96310616,0.9620167,0.9608789,0.95969033,0.9584483,0.9571501,0.9557926,0.9543725,0.95288634,0.9513302,0.94969976,0.94799054,0.9461974,0.94431496,0.94233704,0.94025713,0.9380678,0.93576103,0.9333278,0.93075824,0.9280412,0.92516446,0.92211413,0.9188747,0.91542876,0.9117567,0.9078362,0.90364206,0.89914554,0.89431375,0.8891092,0.8834886,0.8774022,0.87079227,0.863592,0.85572374,0.8470968,0.8376051,0.8271248,0.81551045,0.80259204,0.7881711,0.7720169,0.75386405,0.7334119,0.71032876,0.6842645,0.6548789,0.62189525,0.58519346,0.5449603,0.5019071,0.45754516,0.41444886,0.37634492,0.34777915,0.3331697,0.3353882,0.35450643,0.3874987,0.42913088,0.47342217,0.5147561,0.5480606,0.567885,0.56634015,0.5314645,0.46186972,0.43102095,0.51458853,0.61928844,0.6891979,0.7310749,0.7564662,0.7720679,0.78137434,0.7862349,0.78765005,0.78615296,0.78199613,0.7752482,0.76585144,0.7536677,0.7385373,0.7203774,0.6993517,0.6761397,0.65228295,0.6304486,0.61424077,0.60716885,0.6109691,0.6244334,0.6438499,0.66467035,0.6829808,0.69594765,0.7014117,0.69708335,0.6795632,0.643244,0.57962984,0.48016748,0.35152456,0.24324565,0.22415729,0.29096213,0.3842295,0.46609476,0.52810055,0.5729689,0.60515016,0.62829393,0.6449977,0.657044,0.6656542,0.67167515,0.6757041,0.6781701,0.67938685,0.6795878,0.6789494,0.677607,0.6756657,0.6732081,0.6702999,0.6669937,0.66333187,0.65934914,0.65507364,0.65052843,0.6457326,0.64070153,0.63544816,0.62998295,0.62431455,0.6184504,0.6123974,0.6061626,0.5997548,0.5931865,0.5864762,0.579652,0.57275367,0.565832,0.55894095,0.5521199,0.5453734,0.5386596,0.53190213,0.52501833,0.5179452,0.51064926,0.5031226,0.49537286,0.48741418,0.47926202,0.4709301,0.46242955,0.45376882,0.44495398,0.4359891,0.426877,0.41761917,0.40821663,0.3986701,0.38898063,0.3791499,0.36918142,0.35908112,0.34885907,0.33853146,0.32812327,0.3176722,0.3072338,0.2968882,0.2867484,0.27696955,0.26775777,0.25937456,0.25213024,0.24635741,0.24235451,0.2402987,0.24014539,0.241558,0.24391967,0.24644913,0.24838154,0.24913277,0.24838063,0.24605356,0.24226171,0.23721541,0.23115924,0.22432992,0.21693556,0.2091487,0.20110731,0.19291927,0.18466775,0.1764165,0.16821432,0.16009861,0.15209831,0.144236,0.13652956,0.12899339,0.12163937,0.11447745,0.10751623,0.10076333,0.094225615,0.087909475,0.081820935,0.075965814,0.0703498,0.06497858,0.059857897,0.054993685,0.050392136,0.046059858,0.042004023,0.038232576,0.03475444,0.031579778,0.028720155,0.02618852,0.023998652,0.022163449,0.020691147,0.019578326,0.018799657,0.018298043,0.017985098,0.017763708,0.017569635,0.017403798,0.017327122,0.017424993,0.01777252,0.018419106,0.019389419,0.020690795,0.02232053,0.024270961,0.026532423,0.029094739,0.031947915,0.03508234,0.03848884,0.04215857,0.04608295,0.05025354,0.05466197,0.059299856,0.06415875,0.0692301,0.07450519,0.07997513,0.085630834,0.091463044,0.09746224,0.103618704,0.10992251,0.116363496,0.12293128,0.12961528,0.13640468,0.14328851,0.15025553,0.1572944,0.1643935,0.17154111,0.17872529,0.18593395,0.19315486,0.20037559,0.20758358,0.21476613,0.22191039,0.22900331,0.23603176,0.2429824,0.24984176,0.25659624,0.263232,0.26973504,0.27609125,0.28228626,0.28830546,0.29413417,0.2997574,0.30516,0.31032664,0.3152419,0.3198902,0.324256,0.32832393,0.33207893,0.33550656,0.3385934,0.34132752,0.34369934,0.3457023,0.3473344,0.3485996,0.34950972,0.3500867,0.35036537,0.3503961,0.35024723,0.35000712,0.3497842,0.34970498,0.34990832,0.35053557,0.3517165,0.3535528,0.35610095,0.35935953,0.3632633,0.36768743,0.37246096,0.3773867,0.38226295,0.38690284,0.3911479,0.3948752,0.3979985,0.4004653,0.40225136,0.4033544,0.4037881,0.4035767,0.40275112,0.4013455,0.39939514,0.39693496,0.39399847,0.3906174,0.38682124,0.38263732,0.3780908,0.3732049,0.36800084,0.36249834,0.35671553,0.3506693,0.3443755,0.33784896,0.33110392,0.32415396,0.31701234,0.30969214,0.30220655,0.2945689,0.28679314,0.278894,0.2708873,0.2627903,0.2546222,0.24640444,0.23816124,0.22991998,0.22171177,0.21357179,0.20553969,0.19765975,0.18998094,0.18255663,0.17544396,0.1687029,0.16239466,0.15657982,0.151316,0.14665519,0.14264104,0.13930613,0.13666989,0.1347369,0.13349618,0.13292156,0.13297291,0.13359825,0.1347366,0.13632108,0.13828215,0.14055046,0.14305946,0.14574714,0.14855742,0.15144074,0.15435421,0.15726131,0.16013132,0.16293858,0.16566175,0.16828305,0.17078774,0.17316395,0.17540272,0.17749864,0.17945096,0.18126518,0.18295495,0.18454416,0.18606824,0.18757445,0.1891202,0.19076906,0.19258457,0.19462319,0.19692753,0.19952191,0.20241086,0.205581,0.20900507,0.2126472,0.21646778,0.2204275,0.22449003,0.22862351,0.23280105,0.23700052,0.24120413,0.24539761,0.24956964,0.2537111,0.25781456,0.26187378,0.26588333,0.26983833,0.27373427,0.2775667,0.2813313,0.28502363,0.28863913,0.2921731,0.2956206,0.29897654,0.3022355,0.30539194,0.30844,0.31137356,0.31418636,0.31687185,0.3194233,0.32183373,0.32409608,0.3262031,0.3281474,0.3299216,0.33151823,0.33292997,0.33414957,0.33517,0.3359846,0.33658716,0.33697206,0.33713454,0.33707076,0.33677807,0.33625534,0.33550307,0.33452386,0.3333225,0.33190647,0.33028612,0.328475,0.32649016,0.32435232,0.32208595,0.31971934,0.31728467,0.3148176,0.31235692,0.30994412,0.30762255,0.30543667,0.30343083,0.3016483,0.30012986,0.29891282,0.29802966,0.29750696,0.29736462,0.2976151,0.29826313,0.29930547,0.30073115,0.3025219,0.30465284,0.30709308,0.30980694,0.31275487,0.3158943,0.31918073,0.3225686,0.326012,0.32946527,0.33288357,0.33622316,0.3394416,0.3424979,0.34535247,0.34796706,0.3503046,0.35232884,0.35400432,0.355296,0.35616884,0.3565879,0.35651782,0.35592288,0.35476688,0.3530134,0.3506259,0.34756854,0.34380698,0.33930966,0.3340497,0.32800728,0.32117277,0.31355056,0.30516335,0.29605702,0.28630567,0.27601573,0.26532885,0.25442195,0.24350356,0.23280515,0.22256726,0.21302108,0.20436716,0.19675449,0.19026354,0.18489653,0.18057689,0.17715812,0.17444003,0.17218937,0.17016129,0.16811872,0.16584775,0.1631684,0.15994081,0.15606783,0.15149489,0.14620805,0.14023106,0.13362184,0.12646867,0.1188861,0.11101065,0.1029962,0.09500891,0.08722177,0.07980878,0.07293889,0.06677004,0.06144348,0.05707877,0.05376979,0.051581997,0.050551113,0.05068323,0.051956363,0.054323144,0.057714447,0.062043615,0.067210935,0.073108114,0.07962241,0.08664038,0.094050966,0.10174802,0.10963216,0.117612064,0.12560529,0.13353859,0.141348,0.14897864,0.15638424,0.1635268,0.17037597,0.17690848,0.1831076,0.18896258,0.19446798,0.19962306,0.20443103,0.20889807,0.2130325,0.21684352,0.22034019,0.22353032,0.2264197,0.22901163,0.23130687,0.23330408,0.23500061,0.23639336,0.23747987,0.2382591,0.23873226,0.23890312,0.23877831,0.23836741,0.2376828,0.23673967,0.23555566,0.23415096,0.23254792,0.23077111,0.22884709,0.2268043,0.22467299,0.22248499,0.22027354,0.21807301,0.21591863,0.21384613,0.21189123,0.21008919,0.20847422,0.20707889,0.20593345,0.2050652,0.2044978,0.20425072,0.20433861,0.20477094,0.2055516,0.20667873,0.20814471,0.20993626,0.21203473,0.2144166,0.21705398,0.21991548,0.22296683,0.2261719,0.22949347,0.23289418,0.23633744,0.23978807,0.24321322,0.24658285,0.2498703,0.25305277,0.25611153,0.25903222,0.26180488,0.26442406,0.26688856,0.26920146,0.27136979,0.2734042,0.2753187,0.2771302,0.27885798,0.28052342,0.2821493,0.28375942,0.2853779,0.28702888,0.2887359,0.29052147,0.2924066,0.29441035,0.29654968,0.29883906,0.3012902,0.30391213,0.30671087,0.30968964,0.31284884,0.3161862,0.31969693,0.32337403,0.32720834,0.3311891,0.33530396,0.33953947,0.3438812,0.34831414,0.35282293,0.35739204,0.3620061,0.3666499,0.3713087,0.37596834,0.3806153,0.38523677,0.3898208,0.39435625,0.3988328,0.40324107,0.40757248,0.41181934,0.41597468,0.4200324,0.4239871,0.42783406,0.43156925,0.4351892,0.43869096,0.4420722,0.44533104,0.4484659,0.45147574,0.45435974,0.4571175,0.45974883,0.46225378,0.4646327,0.46688604,0.46901456,0.47101906,0.4729006,0.47466034,0.47629967,0.4778201,0.47922346,0.4805117,0.48168716,0.4827525,0.4837107,0.48456514,0.4853194,0.48597726,0.4865422,0.48701733,0.48740503,0.4877067,0.48792303,0.48805404,0.48809958,0.4880597,0.48793492,0.48772627,0.48743543,0.48706457,0.4866164,0.48609382,0.48550004,0.4848384,0.4841124,0.48332566,0.48248178,0.48158446,0.48063752,0.47964483,0.47861025,0.47753778,0.47643146,0.4752954,0.47413373,0.47295073,0.47175068,0.47053784,0.46931666,0.4680915,0.46686673,0.4656468,0.46443617,0.46323916,0.46206015,0.46090344,0.4597732,0.45867366,0.45760873,0.45658237,0.4555983,0.4546601,0.45377114,0.45293465,0.45215356,0.45143062,0.4507683,0.4501688,0.44963405,0.4491657,0.4487651,0.44843334,0.4481711,0.44797885,0.4478567,0.4478045,0.44782177,0.44790772,0.44806132,0.4482812,0.44856584,0.4489134,0.44932178,0.44978875,0.4503118,0.4508883,0.45151547,0.45219037,0.4529099,0.4536709,0.45447016,0.45530435,0.45617017,0.45706418,0.45798305,0.45892334,0.4598817,0.46085483,0.46183938,0.46283212,0.46382987,0.4648295,0.46582797,0.4668223,0.4678096,0.468787,0.46975183,0.4707014,0.47163314,0.47254452,0.4734331,0.4742965,0.47513238,0.47593847,0.47671252,0.47745228,0.47815555,0.47882015,0.4794438,0.48002422,0.48055917,0.4810463,0.48148307,0.48186705,0.48219553,0.48246574,0.48267478,0.4828195,0.4828967,0.48290282,0.48283428,0.48268718,0.48245743,0.48214084,0.48173293,0.48122922,0.48062503,0.47991583,0.47909707,0.47816446,0.4771141,0.4759427,0.4746477,0.4732276,0.47168222,0.47001296,0.46822318,0.46631834,0.46430644,0.462198,0.46000624,0.45774707,0.45543885,0.45310205,0.45075879,0.4484321,0.44614524,0.44392088,0.4417802,0.43974212,0.43782267,0.4360345,0.43438655,0.432884,0.43152848,0.43031806,0.429248,0.4283111,0.42749822,0.4267988,0.42620152,0.42569456,0.42526615,0.42490476,0.4245994,0.42433977,0.4241164,0.42392063,0.4237447,0.4235818,0.4234259,0.42327175,0.42311487,0.4229514,0.42277816,0.4225925,0.4223922,0.42217547,0.42194095,0.42168754,0.42141443,0.42112106,0.42080703,0.42047215,0.4201164,0.41973978,0.41934246,0.41892472,0.4184868,0.4180291,0.417552,0.4170559,0.4165413,0.41600865,0.4154584,0.4148911,0.41430718,0.41370717,0.41309148,0.41246068,0.41181517,0.41115546,0.41048196,0.40979514,0.40909538,0.40838316,0.40765882,0.4069228,0.40617543,0.4054171,0.40464815,0.4038689,0.40307975,0.4022809,0.40147272,0.40065545,0.3998294,0.39899483,0.39815196,0.39730108,0.39644238,0.3955761,0.39470243,0.3938216,0.39293376,0.39203912,0.39113784,0.39023006,0.389316,0.38839576,0.38746947,0.3865373,0.38559934,0.38465574,0.3837066,0.382752,0.38179204,0.38082683,0.37985647,0.378881,0.37790054,0.37691513,0.37592486,0.37492973,0.37392986,0.37292525,0.371916,0.3709021,0.3698836,0.36886054,0.36783293,0.36680084,0.36576426,0.3647232,0.3636777,0.36262777,0.3615734,0.36051458,0.35945135,0.35838372,0.35731164,0.35623512,0.3551542,0.3540688,0.35297894,0.3518846,0.3507858,0.34968245,0.3485746,0.3474622,0.34634525,0.3452237,0.34409752,0.3429667,0.34183124,0.34069106,0.33954614,0.33839646,0.337242,0.33608273,0.33491862,0.33374962,0.33257568,0.33139682,0.33021298,0.3290241,0.3278302,0.32663122,0.32542711,0.3242179,0.32300347,0.32178384,0.320559,0.31932887,0.31809345,0.31685272,0.31560662,0.31435516,0.3130983,0.31183603,0.31056833,0.30929515,0.30801648,0.30673233,0.30544266,0.30414745,0.30284673,0.30154043,0.3002286,0.2989112,0.29758826,0.29625973,0.2949257,0.29358605,0.2922409,0.2908902,0.28953397,0.28817227,0.28680506,0.2854324,0.2840543,0.2826708,0.28128192,0.2798877,0.27848822,0.27708346,0.27567348,0.27425835,0.27283812,0.27141282,0.26998255,0.26854736,0.2671073,0.2656625,0.26421297,0.26275882,0.26130015,0.259837,0.2583695,0.25689775,0.25542185,0.2539419,0.25245798,0.25097024,0.2494788,0.24798375,0.24648523,0.24498338,0.24347831,0.24197018,0.24045911,0.23894526,0.23742877,0.23590979,0.23438849,0.23286499,0.2313395,0.22981216,0.22828315,0.22675262,0.22522077,0.22368777,0.2221538,0.22061904,0.21908367,0.21754788,0.21601188,0.21447584,0.21293998,0.21140446,0.2098695,0.20833531,0.20680207,0.20526999,0.20373929,0.20221014,0.20068276,0.19915737,0.19763416,0.19611335,0.19459511,0.19307968,0.19156726,0.19005804,0.18855222,0.18705,0.1855516,0.1840572,0.182567,0.18108119,0.17959997,0.17812352,0.17665201,0.17518565,0.1737246,0.17226905,0.17081915,0.16937506,0.16793698,0.16650502,0.16507937,0.16366015,0.16224752,0.16084158,0.15944251,0.15805039,0.15666534,0.15528747,0.15391691,0.1525537,0.15119797,0.14984976,0.14850916,0.14717622,0.14585099,0.14453351,0.1432238,0.14192191,0.14062782,0.13934152,0.13806303,0.1367923,0.1355293,0.13427398,0.13302629,0.13178614,0.13055345,0.12932812,0.12811005,0.12689911,0.12569514,0.12449801,0.12330755,0.12212357,0.12094588,0.11977427,0.11860852,0.11744839,0.11629365,0.115144014,0.113999225,0.112858996,0.11172304,0.11059105,0.10946271,0.10833771,0.10721572,0.10609642,0.104979485,0.103864595,0.10275142,0.10163965,0.100528985,0.09941914,0.09830984,0.09720083,0.096091904,0.094982855,0.09387353,0.092763826,0.09165367,0.09054305,0.089432,0.088320635,0.08720912,0.08609772,0.08498673,0.08387657,0.08276773,0.081660785,0.08055639,0.07945531,0.07835837,0.0772665,0.07618071,0.075102076,0.07403176,0.07297097,0.071920976,0.070883095,0.069858655,0.06884903,0.06785556,0.066879615,0.06592251,0.064985536,0.06406993,0.063176855,0.062307402,0.06146257,0.060643263,0.059850268,0.05908427,0.05834583,0.057635378,0.05695324,0.056299612,0.055674575,0.055078086,0.05451,0.053970072,0.05345796,0.052973226,0.052515365,0.052083794,0.051677875,0.05129692,0.050940186,0.05060691,0.05029629,0.050007526,0.049739778,0.049492225,0.04926404,0.04905439,0.048862472,0.04868748,0.048528645,0.0483852,0.04825641,0.04814156,0.048039977,0.047950994,0.047873985,0.04780835,0.04775351,0.04770892,0.04767407,0.047648467,0.047631647,0.047623172,0.047622632,0.047629636,0.047643818,0.047664836,0.04769237,0.047726113,0.047765788,0.047811124,0.047861878,0.047917813,0.047978718,0.048044387,0.048114635,0.048189282,0.04826816,0.048351128,0.04843803,0.048528742,0.048623137,0.0487211,0.048822522,0.048927303,0.04903535,0.04914658,0.04926091,0.049378265,0.049498573,0.049621776,0.049747806,0.04987661,0.05000814,0.050142344,0.050279178,0.0504186,0.050560575,0.050705064,0.050852038,0.051001463,0.051153313,0.051307563,0.051464193,0.051623173,0.051784493,0.05194813,0.05211407,0.052282292,0.052452795,0.05262556,0.052800577,0.052977838,0.053157337,0.053339064,0.05352302,0.053709194,0.053897586,0.054088194,0.05428102,0.05447606,0.054673314,0.05487279,0.05507448,0.055278398,0.055484544,0.055692922,0.05590354,0.056116402,0.05633152,0.056548897,0.056768548,0.056990474,0.057214696,0.057441216,0.057670046,0.057901204,0.0581347,0.05837055,0.05860876,0.058849353,0.059092343,0.059337743,0.05958557,0.059835844,0.06008858,0.060343795,0.06060151,0.060861744,0.061124515,0.06138984,0.061657745,0.061928246,0.06220137,0.062477134,0.062755555,0.063036665,0.06332048,0.06360703,0.06389632,0.0641884,0.06448326,0.06478096,0.06508149,0.065384895,0.06569118,0.066000395,0.06631254,0.06662764,0.06694573,0.06726682,0.067590944,0.067918114,0.06824836,0.0685817,0.068918146,0.069257736,0.06960048,0.069946386,0.07029549,0.0706478,0.07100333,0.07136211,0.07172414,0.07208944,0.07245802,0.07282989,0.073205054,0.073583536,0.07396533,0.07435045,0.07473888,0.07513065,0.075525746,0.07592416,0.07632589,0.076730944,0.0771393,0.07755095,0.077965885,0.07838409,0.078805536,0.07923021,0.0796581,0.08008917,0.08052338,0.08096072,0.08140114,0.08184461,0.0822911,0.08274054,0.0831929,0.08364813,0.08410618,0.08456697,0.085030474,0.085496604,0.085965306,0.086436495,0.08691011,0.08738607,0.08786429,0.08834469,0.08882718,0.08931167,0.089798056,0.090286255,0.09077615,0.091267645,0.09176063,0.09225499,0.09275062,0.093247384,0.09374517,0.094243854,0.09474332,0.09524342,0.09574403,0.09624501,0.09674623,0.097247556,0.09774883,0.09824992,0.09875067,0.09925095,0.0997506,0.10024947,0.100747414,0.10124427,0.1017399,0.10223413,0.102726825,0.10321782,0.103706956,0.10419408,0.104679056,0.105161704,0.10564188,0.10611943,0.1065942,0.107066035,0.107534796,0.10800032,0.10846247,0.10892109,0.10937603,0.10982716,0.11027434,0.110717416,0.11115626,0.111590736,0.112020716,0.112446055,0.11286665,0.113282345,0.11369304,0.114098616,0.11449894,0.11489391,0.115283415,0.11566735,0.116045594,0.11641806,0.11678464,0.11714525,0.11749978,0.11784815,0.11819027,0.118526064,0.11885544,0.119178325,0.11949464,0.119804315,0.120107286,0.120403476,0.12069283,0.12097527,0.12125076,0.12151924,0.12178064,0.12203492,0.122282036,0.12252194,0.122754574,0.12297992,0.12319791,0.12340854,0.12361175,0.12380752,0.12399581,0.12417659,0.12434985,0.12451554,0.12467365,0.12482415,0.12496703,0.12510227,0.12522984,0.12534973,0.12546192,0.12556641,0.12566318,0.12575221,0.1258335,0.12590703,0.1259728,0.12603082,0.12608105,0.12612352,0.1261582,0.12618507,0.12620418,0.1262155,0.12621903,0.12621477,0.12620272,0.12618288,0.12615527,0.12611988,0.12607671,0.12602578,0.12596707,0.12590063,0.12582642,0.12574448,0.1256548,0.12555741,0.1254523,0.1253395,0.125219,0.12509085,0.12495503,0.12481157,0.124660484,0.12450178,0.12433549,0.12416163,0.12398022,0.12379127,0.12359481,0.12339087,0.123179466,0.12296062,0.12273437,0.12250074,0.12225975,0.122011445,0.121755846,0.12149299,0.12122291,0.120945655,0.120661244,0.120369725,0.120071135,0.11976552,0.11945293,0.1191334,0.11880698,0.11847372,0.11813369,0.11778691,0.11743345,0.11707338,0.116706744,0.116333604,0.115954034,0.115568094,0.11517584,0.114777364,0.11437273,0.113962,0.113545276,0.11312262,0.11269412,0.112259865,0.11181994,0.11137443,0.11092344,0.11046706,0.110005386,0.109538525,0.10906658,0.10858967,0.108107895,0.10762137,0.10713022,0.10663456,0.10613452,0.10563022,0.1051218,0.104609385,0.10409313,0.103573166,0.103049636,0.1025227,0.10199251,0.10145921,0.10092299,0.10038398,0.09984238,0.09929834,0.09875206,0.09820371,0.09765347,0.09710155,0.096548125,0.0959934,0.09543759,0.09488089,0.094323516,0.09376569,0.09320763,0.09264956,0.09209172,0.09153433,0.09097764,0.0904219,0.08986735,0.08931425,0.08876286,0.08821344,0.08766624,0.08712157,0.08657967,0.086040854,0.08550538,0.08497355,0.084445655,0.083922,0.08340288,0.082888596,0.08237947,0.0818758,0.08137791,0.080886126,0.08040076,0.07992214,0.07945059,0.07898645,0.07853005,0.07808171,0.07764178,0.07721058,0.07678846,0.07637576,0.075972795,0.07557992,0.075197466,0.074825756,0.074465126,0.07411591,0.07377843,0.073453,0.07313995,0.07283958,0.072552204,0.07227812,0.07201761,0.07177098,0.071538486,0.07132041,0.071117006,0.070928514,0.070755176,0.07059722,0.070454836,0.070328236,0.0702176,0.0701231,0.07004487,0.06998304,0.06993775,0.069909066,0.069897085,0.06990185,0.0699234,0.06996175,0.0700169,0.0700888,0.070177406,0.070282646,0.07040441,0.070542574,0.07069699,0.07086747,0.07105383,0.07125583,0.07147323,0.07170575,0.07195308,0.0722149,0.07249086,0.07278058,0.07308367,0.0733997,0.073728226
